"WARNING","python.flask.security.audit.directly-returned-format-string.directly-returned-format-string","app/integrations/google/routes.py",91,"Detected Flask route directly returning a formatted string. This is subject to cross-site scripting if user input can reach the string. Consider using the template engine instead and rendering pages with 'render_template()'."
"WARNING","python.flask.security.audit.directly-returned-format-string.directly-returned-format-string","app/security.py",825,"Detected Flask route directly returning a formatted string. This is subject to cross-site scripting if user input can reach the string. Consider using the template engine instead and rendering pages with 'render_template()'."
"WARNING","python.flask.security.audit.directly-returned-format-string.directly-returned-format-string","app/security.py",1895,"Detected Flask route directly returning a formatted string. This is subject to cross-site scripting if user input can reach the string. Consider using the template engine instead and rendering pages with 'render_template()'."
"WARNING","python.flask.security.audit.directly-returned-format-string.directly-returned-format-string","app/url_helpers.py",144,"Detected Flask route directly returning a formatted string. This is subject to cross-site scripting if user input can reach the string. Consider using the template engine instead and rendering pages with 'render_template()'."
